OccurenceID,EventDate,scientificName,vernacularName,individualCount,DecimalLatitude,DecimalLongitude,app_used,collectionID,occurenceStatus,basisOfRecord,scientificNameID,footprintWKT
333,2013-08-24 18:57:24+00:00,Megaptera novaeangliae,Humpback Whale,2,34.311285,-119.591123,spotter_pro,90,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.591123 34.311285)
334,2013-08-25 19:43:51+00:00,Megaptera novaeangliae,Humpback Whale,3,37.697355,-122.946746,spotter_pro,91,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.946746 37.697355)
335,2013-08-25 16:05:51+00:00,Phocoena phocoena,Harbor Porpoise,1,37.824347,-122.555666,spotter_pro,91,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.555666 37.824347)
336,2013-08-25 15:40:14+00:00,Phocoena phocoena,Harbor Porpoise,1,37.815416,-122.461911,spotter_pro,91,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.461911 37.815416)
337,2013-08-25 15:54:15+00:00,Phocoena phocoena,Harbor Porpoise,3,37.817539,-122.509477,spotter_pro,91,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.509477 37.817539)
338,2013-08-25 15:44:48+00:00,Phocoena phocoena,Harbor Porpoise,1,37.819485,-122.485985,spotter_pro,91,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.485985 37.819485)
339,2013-08-25 15:56:01+00:00,Phocoena phocoena,Harbor Porpoise,1,37.816705,-122.517413,spotter_pro,91,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.517413 37.816705)
340,2013-08-25 15:46:00+00:00,Phocoena phocoena,Harbor Porpoise,2,37.820383,-122.492456,spotter_pro,91,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.492456 37.820383)
341,2013-08-25 19:02:20+00:00,Grampus griseus,Risso's Dolphin,4,37.676311,-123.040907,spotter_pro,92,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-123.040907 37.676311)
342,2013-08-25 20:14:16+00:00,Phocoena phocoena,Harbor Porpoise,2,37.790799,-122.607751,spotter_pro,92,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.607751 37.790799)
343,2013-08-25 18:37:16+00:00,Megaptera novaeangliae,Humpback Whale,3,37.696002,-123.046708,spotter_pro,92,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.046708 37.696002)
344,2013-08-25 20:15:14+00:00,Phocoena phocoena,Harbor Porpoise,1,37.791875,-122.601511,spotter_pro,92,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.601511 37.791875)
345,2013-08-27 19:25:14+00:00,Delphinus delphis,Common Short-Beaked Dolphin,500,34.332573,-119.560487,spotter_pro,93,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.560487 34.332573)
346,2013-08-27 17:43:11+00:00,Delphinus delphis,Common Short-Beaked Dolphin,50,34.379164,-119.587799,spotter_pro,93,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.587799 34.379164)
347,2013-08-27 19:54:51+00:00,Delphinus delphis,Common Short-Beaked Dolphin,75,34.366997,-119.51715,spotter_pro,93,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.51715 34.366997)
348,2013-08-27 17:30:19+00:00,Delphinus delphis,Common Short-Beaked Dolphin,50,34.392131,-119.61599,spotter_pro,93,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.61599 34.392131)
349,2013-08-27 18:08:12+00:00,Megaptera novaeangliae,Humpback Whale,2,34.303114,-119.588027,spotter_pro,93,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.588027 34.303114)
350,2013-08-26 17:42:43+00:00,Megaptera novaeangliae,Humpback Whale,2,34.367431,-119.572828,spotter_pro,94,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.572828 34.367431)
351,2013-08-26 19:01:26+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.334848,-119.564934,spotter_pro,94,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.564934 34.334848)
352,2013-08-26 17:34:28+00:00,Delphinus capensis,Common Long-Beaked Dolphin,800,34.389488,-119.590691,spotter_pro,94,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.590691 34.389488)
353,2013-08-26 20:37:08+00:00,Megaptera novaeangliae,Humpback Whale,2,34.392621,-119.59769,spotter_pro,94,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.59769 34.392621)
354,2013-08-26 20:35:50+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.391693,-119.596129,spotter_pro,94,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.596129 34.391693)
355,2013-08-29 19:41:06+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.304682,-119.433375,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.433375 34.304682)
356,2013-08-29 18:49:05+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.280301,-119.46504,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.46504 34.280301)
357,2013-08-29 20:26:23+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.300051,-119.603853,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.603853 34.300051)
358,2013-08-29 17:48:31+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.342686,-119.584764,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.584764 34.342686)
359,2013-08-29 18:30:16+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.290347,-119.507822,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.507822 34.290347)
360,2013-08-29 17:59:28+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.340575,-119.551617,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.551617 34.340575)
361,2013-08-29 17:26:57+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.376166,-119.632573,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.632573 34.376166)
362,2013-08-29 20:22:18+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.287942,-119.595857,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.595857 34.287942)
363,2013-08-29 18:09:36+00:00,Balaenoptera acutorostrata,Minke Whale,2,34.319008,-119.530606,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.530606 34.319008)
364,2013-08-29 18:37:30+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.287583,-119.486185,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.486185 34.287583)
365,2013-08-29 17:55:03+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.348102,-119.567301,spotter_pro,95,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.567301 34.348102)
366,2013-08-19 15:36:42+00:00,Phocoena phocoena,Harbor Porpoise,1,37.816573,-122.450293,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.450293 37.816573)
367,2013-08-19 15:52:17+00:00,Phocoena phocoena,Harbor Porpoise,2,37.799744,-122.497391,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.497391 37.799744)
368,2013-08-19 16:02:59+00:00,Phocoena phocoena,Harbor Porpoise,2,37.785382,-122.530994,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.530994 37.785382)
369,2013-08-19 21:26:56+00:00,Phocoena phocoena,Harbor Porpoise,1,37.813758,-122.441455,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.441455 37.813758)
370,2013-08-19 15:47:22+00:00,Phocoena phocoena,Harbor Porpoise,2,37.808323,-122.485677,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.485677 37.808323)
371,2013-08-19 15:34:19+00:00,Phocoena phocoena,Harbor Porpoise,2,37.818284,-122.443276,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.443276 37.818284)
372,2013-08-19 15:33:22+00:00,Phocoena phocoena,Harbor Porpoise,1,37.818879,-122.440415,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.440415 37.818879)
373,2013-08-19 21:21:49+00:00,Phocoena phocoena,Harbor Porpoise,2,37.684871,-123.114033,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-123.114033 37.684871)
374,2013-08-19 21:31:54+00:00,Phocoena phocoena,Harbor Porpoise,2,37.813042,-122.414367,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.414367 37.813042)
375,2013-08-19 15:31:46+00:00,Phocoena phocoena,Harbor Porpoise,1,37.818242,-122.435794,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.435794 37.818242)
376,2013-08-19 17:18:49+00:00,Phocoena phocoena,Harbor Porpoise,3,37.717383,-122.873445,spotter_pro,96,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.873445 37.717383)
377,2013-08-19 19:00:12+00:00,Megaptera novaeangliae,Humpback Whale,3,37.698002,-123.109032,spotter_pro,96,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.109032 37.698002)
378,2013-08-22 16:33:51+00:00,Phocoena phocoena,Harbor Porpoise,2,37.814962,-122.51087,spotter_pro,98,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.51087 37.814962)
379,2013-08-22 16:51:04+00:00,Phocoena phocoena,Harbor Porpoise,1,37.793086,-122.588556,spotter_pro,98,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.588556 37.793086)
380,2013-08-22 17:03:08+00:00,Phocoena phocoena,Harbor Porpoise,4,37.778356,-122.646518,spotter_pro,98,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.646518 37.778356)
381,2013-08-22 18:34:19+00:00,Megaptera novaeangliae,Humpback Whale,10,37.66486,-123.080472,spotter_pro,98,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.080472 37.66486)
382,2013-08-22 16:24:47+00:00,Phocoena phocoena,Harbor Porpoise,4,37.818199,-122.474585,spotter_pro,98,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.474585 37.818199)
383,2013-08-22 16:24:30+00:00,Phocoena phocoena,Harbor Porpoise,5,37.817826,-122.473592,spotter_pro,98,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.473592 37.817826)
384,2013-08-22 20:48:31+00:00,Phocoena phocoena,Harbor Porpoise,2,37.811402,-122.481277,spotter_pro,98,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.481277 37.811402)
385,2013-08-22 23:31:42+00:00,Phocoena phocoena,Harbor Porpoise,2,37.811997,-122.485239,spotter_pro,97,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.485239 37.811997)
386,2013-08-22 20:51:04+00:00,Phocoena phocoena,Harbor Porpoise,1,37.812248,-122.465644,spotter_pro,98,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.465644 37.812248)
387,2013-08-22 23:24:20+00:00,Phocoena phocoena,Harbor Porpoise,3,37.798893,-122.492099,spotter_pro,97,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.492099 37.798893)
388,2013-08-22 23:28:45+00:00,Phocoena phocoena,Harbor Porpoise,5,37.80556,-122.489745,spotter_pro,97,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.489745 37.80556)
389,2013-08-23 19:39:50+00:00,Lagenorhynchus obliquidens,Pacific White-Sided Dolphin,80,37.672955,-123.092196,spotter_pro,99,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:254981,POINT (-123.092196 37.672955)
390,2013-08-22 23:31:03+00:00,Phocoena phocoena,Harbor Porpoise,2,37.810685,-122.486152,spotter_pro,97,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.486152 37.810685)
391,2013-08-23 15:56:04+00:00,Phocoena phocoena,Harbor Porpoise,5,37.817098,-122.500953,spotter_pro,99,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.500953 37.817098)
392,2013-08-23 15:42:11+00:00,Phocoena phocoena,Harbor Porpoise,1,37.81336,-122.440453,spotter_pro,99,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.440453 37.81336)
393,2013-08-23 21:39:15+00:00,Megaptera novaeangliae,Humpback Whale,2,37.805852,-122.53908,spotter_pro,99,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-122.53908 37.805852)
394,2013-08-23 15:52:06+00:00,Phocoena phocoena,Harbor Porpoise,2,37.819328,-122.482979,spotter_pro,99,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.482979 37.819328)
395,2013-08-23 21:51:34+00:00,Phocoena phocoena,Harbor Porpoise,1,37.81671,-122.463887,spotter_pro,99,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.463887 37.81671)
396,2013-08-23 21:49:46+00:00,Phocoena phocoena,Harbor Porpoise,2,37.817343,-122.47554,spotter_pro,99,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.47554 37.817343)
397,2013-08-23 22:50:35+00:00,Phocoena phocoena,Harbor Porpoise,5,37.814248,-122.4211,spotter_pro,100,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.4211 37.814248)
398,2013-08-23 19:38:12+00:00,Lissodelphis borealis,Northern Right Whale Dolphin,12,37.67457,-123.093358,spotter_pro,99,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:254975,POINT (-123.093358 37.67457)
399,2013-08-24 00:04:55+00:00,Phocoena phocoena,Harbor Porpoise,1,37.812592,-122.409836,spotter_pro,100,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.409836 37.812592)
400,2013-08-24 21:14:26+00:00,Phocoena phocoena,Harbor Porpoise,1,37.813369,-122.489939,spotter_pro,101,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.489939 37.813369)
401,2013-08-24 16:07:47+00:00,Phocoena phocoena,Harbor Porpoise,3,37.820578,-122.486199,spotter_pro,101,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.486199 37.820578)
402,2013-08-24 18:39:31+00:00,Megaptera novaeangliae,Humpback Whale,2,37.687796,-123.026306,spotter_pro,101,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.026306 37.687796)
403,2013-08-24 15:53:55+00:00,Phocoena phocoena,Harbor Porpoise,1,37.815541,-122.423051,spotter_pro,101,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.423051 37.815541)
404,2013-08-24 18:52:47+00:00,Megaptera novaeangliae,Humpback Whale,4,37.694186,-123.04798,spotter_pro,101,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.04798 37.694186)
405,2013-08-24 18:51:58+00:00,Megaptera novaeangliae,Humpback Whale,4,37.69361,-123.046817,spotter_pro,101,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.046817 37.69361)
406,2013-08-24 23:25:03+00:00,Phocoena phocoena,Harbor Porpoise,1,37.811693,-122.483357,spotter_pro,102,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.483357 37.811693)
407,2013-08-24 23:06:02+00:00,Phocoena phocoena,Harbor Porpoise,3,37.814363,-122.432426,spotter_pro,102,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.432426 37.814363)
408,2013-08-24 23:22:28+00:00,Phocoena phocoena,Harbor Porpoise,1,37.816458,-122.478783,spotter_pro,102,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.478783 37.816458)
409,2013-08-25 20:13:05+00:00,Phocoena phocoena,Harbor Porpoise,3,37.78952,-122.615108,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.615108 37.78952)
410,2013-08-25 15:47:05+00:00,Phocoena phocoena,Harbor Porpoise,2,37.820717,-122.496622,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.496622 37.820717)
411,2013-08-25 20:30:14+00:00,Phocoena phocoena,Harbor Porpoise,8,37.809185,-122.498939,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.498939 37.809185)
412,2013-08-25 15:54:12+00:00,Phocoena phocoena,Harbor Porpoise,4,37.817515,-122.509468,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.509468 37.817515)
413,2013-08-25 20:12:20+00:00,Phocoena phocoena,Harbor Porpoise,2,37.788732,-122.620061,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.620061 37.788732)
414,2013-08-25 18:20:29+00:00,Megaptera novaeangliae,Humpback Whale,1,37.685805,-123.04377,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.04377 37.685805)
415,2013-08-25 18:15:21+00:00,Megaptera novaeangliae,Humpback Whale,1,37.68527,-123.044114,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.044114 37.68527)
416,2013-08-25 16:05:31+00:00,Phocoena phocoena,Harbor Porpoise,2,37.823864,-122.554413,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.554413 37.823864)
417,2013-08-25 20:27:24+00:00,Phocoena phocoena,Harbor Porpoise,2,37.805446,-122.519229,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.519229 37.805446)
418,2013-08-25 19:44:37+00:00,Grampus griseus,Risso's Dolphin,4,37.740323,-122.788284,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-122.788284 37.740323)
419,2013-08-25 20:10:48+00:00,Phocoena phocoena,Harbor Porpoise,4,37.786869,-122.629819,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.629819 37.786869)
420,2013-08-25 20:13:36+00:00,Phocoena phocoena,Harbor Porpoise,6,37.79012,-122.611832,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.611832 37.79012)
421,2013-08-25 20:31:06+00:00,Phocoena phocoena,Harbor Porpoise,6,37.810479,-122.492888,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.492888 37.810479)
422,2013-08-25 19:58:47+00:00,Phocoena phocoena,Harbor Porpoise,2,37.765511,-122.701927,spotter_pro,103,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.701927 37.765511)
423,2013-08-25 18:11:08+00:00,Megaptera novaeangliae,Humpback Whale,1,37.686282,-123.03867,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-123.03867 37.686282)
424,2013-08-25 15:39:23+00:00,Phocoena phocoena,Harbor Porpoise,1,37.814774,-122.457618,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.457618 37.814774)
425,2013-08-25 15:49:53+00:00,Phocoena phocoena,Harbor Porpoise,3,37.820416,-122.498703,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.498703 37.820416)
426,2013-08-25 20:15:52+00:00,Phocoena phocoena,Harbor Porpoise,4,37.792653,-122.597099,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.597099 37.792653)
427,2013-08-25 19:42:32+00:00,Phocoena phocoena,Harbor Porpoise,2,37.736775,-122.800543,spotter_pro,103,Possible,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.800543 37.736775)
428,2013-08-25 16:36:52+00:00,Phocoena phocoena,Harbor Porpoise,3,37.767827,-122.669311,spotter_pro,103,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137117,POINT (-122.669311 37.767827)
