"","vernacularName","scientificName","OccurenceID","individualCount","lat","lon","occurenceStatus","date","month","year"
"376","Humpback Whale","Megaptera novaeangliae",56182,1,34.268026,-119.949983,"Certain",2018-08-08,8,2018
"377","Humpback Whale","Megaptera novaeangliae",56240,2,34.106663,-119.593598,"Certain",2018-08-09,8,2018
"378","Humpback Whale","Megaptera novaeangliae",56251,1,34.110448,-119.582012,"Certain",2018-08-09,8,2018
"379","Humpback Whale","Megaptera novaeangliae",56250,1,34.101833,-119.584369,"Certain",2018-08-09,8,2018
"380","Humpback Whale","Megaptera novaeangliae",56302,1,34.160669,-119.917484,"Certain",2018-08-10,8,2018
"381","Humpback Whale","Megaptera novaeangliae",56415,1,34.168451,-119.996475,"Certain",2018-08-11,8,2018
"382","Humpback Whale","Megaptera novaeangliae",56428,1,34.169197,-119.992956,"Certain",2018-08-11,8,2018
"383","Humpback Whale","Megaptera novaeangliae",56466,2,34.184783,-119.963434,"Certain",2018-08-12,8,2018
"384","Humpback Whale","Megaptera novaeangliae",56502,1,34.165604,-119.860837,"Certain",2018-08-13,8,2018
"385","Humpback Whale","Megaptera novaeangliae",58788,1,34.174711,-119.868248,"Certain",2018-08-14,8,2018
"386","Humpback Whale","Megaptera novaeangliae",58784,1,34.142195,-119.853039,"Certain",2018-08-14,8,2018
"387","Humpback Whale","Megaptera novaeangliae",58785,1,34.140907,-119.857497,"Certain",2018-08-14,8,2018
"388","Humpback Whale","Megaptera novaeangliae",58789,3,34.164562,-119.847753,"Certain",2018-08-14,8,2018
"389","Humpback Whale","Megaptera novaeangliae",56531,1,34.190385,-119.726011,"Certain",2018-08-14,8,2018
"390","Humpback Whale","Megaptera novaeangliae",56533,1,34.191743,-119.98813,"Certain",2018-08-14,8,2018
"391","Humpback Whale","Megaptera novaeangliae",56534,1,34.143751,-119.815773,"Certain",2018-08-14,8,2018
"392","Humpback Whale","Megaptera novaeangliae",56573,2,34.156896,-119.864161,"Certain",2018-08-15,8,2018
"393","Humpback Whale","Megaptera novaeangliae",56656,3,34.178746,-119.705362,"Certain",2018-08-16,8,2018
"394","Humpback Whale","Megaptera novaeangliae",56702,1,34.164104,-119.749515,"Certain",2018-08-17,8,2018
"395","Humpback Whale","Megaptera novaeangliae",56703,3,34.183944,-119.683769,"Certain",2018-08-17,8,2018
"396","Humpback Whale","Megaptera novaeangliae",56749,1,34.199693,-119.696778,"Certain",2018-08-18,8,2018
"397","Humpback Whale","Megaptera novaeangliae",56747,2,34.175083,-119.735299,"Certain",2018-08-18,8,2018
"398","Humpback Whale","Megaptera novaeangliae",56746,1,34.154998,-119.823908,"Certain",2018-08-18,8,2018
"399","Humpback Whale","Megaptera novaeangliae",56773,1,34.202978,-119.881599,"Certain",2018-08-19,8,2018
"400","Humpback Whale","Megaptera novaeangliae",56777,5,34.177896,-119.933676,"Certain",2018-08-19,8,2018
"401","Humpback Whale","Megaptera novaeangliae",56857,4,34.210237,-119.894472,"Certain",2018-08-21,8,2018
"402","Humpback Whale","Megaptera novaeangliae",56889,1,34.178648,-119.942519,"Certain",2018-08-22,8,2018
"403","Humpback Whale","Megaptera novaeangliae",56890,1,34.178306,-119.977057,"Certain",2018-08-22,8,2018
"404","Humpback Whale","Megaptera novaeangliae",56891,4,34.170877,-119.994623,"Certain",2018-08-22,8,2018
"405","Humpback Whale","Megaptera novaeangliae",57000,1,34.14635,-119.997497,"Certain",2018-08-24,8,2018
"406","Humpback Whale","Megaptera novaeangliae",56999,3,34.113816,-119.984956,"Certain",2018-08-24,8,2018
"407","Humpback Whale","Megaptera novaeangliae",57048,2,34.097354,-120.027209,"Certain",2018-08-25,8,2018
"408","Humpback Whale","Megaptera novaeangliae",57097,1,34.10747,-120.04707,"Certain",2018-08-26,8,2018
"409","Humpback Whale","Megaptera novaeangliae",57099,2,34.099302,-120.041957,"Certain",2018-08-26,8,2018
"410","Humpback Whale","Megaptera novaeangliae",57095,2,34.116043,-120.051956,"Certain",2018-08-26,8,2018
"411","Humpback Whale","Megaptera novaeangliae",57096,2,34.128149,-120.058788,"Certain",2018-08-26,8,2018
"412","Humpback Whale","Megaptera novaeangliae",57179,1,34.137684,-120.033343,"Certain",2018-08-27,8,2018
"413","Humpback Whale","Megaptera novaeangliae",57180,2,34.131295,-120.04588,"Certain",2018-08-27,8,2018
"414","Humpback Whale","Megaptera novaeangliae",57207,2,34.176372,-119.899966,"Certain",2018-08-28,8,2018
"415","Humpback Whale","Megaptera novaeangliae",57209,1,34.161768,-119.888638,"Certain",2018-08-28,8,2018
"416","Humpback Whale","Megaptera novaeangliae",57234,4,34.223398,-119.812964,"Certain",2018-08-29,8,2018
"417","Humpback Whale","Megaptera novaeangliae",57236,2,34.222119,-119.79058,"Certain",2018-08-29,8,2018
"418","Humpback Whale","Megaptera novaeangliae",57279,2,34.166342,-119.855327,"Certain",2018-08-30,8,2018
"419","Humpback Whale","Megaptera novaeangliae",57281,6,34.162477,-119.894776,"Certain",2018-08-30,8,2018
"420","Humpback Whale","Megaptera novaeangliae",57284,1,34.175247,-119.837666,"Certain",2018-08-30,8,2018
"421","Humpback Whale","Megaptera novaeangliae",57286,8,34.161987,-119.894037,"Certain",2018-08-30,8,2018
"422","Humpback Whale","Megaptera novaeangliae",57327,4,34.18748,-119.870239,"Certain",2018-08-31,8,2018
"423","Humpback Whale","Megaptera novaeangliae",58776,3,34.197434,-119.811229,"Certain",2018-09-02,9,2018
"424","Humpback Whale","Megaptera novaeangliae",58779,1,34.219656,-119.842383,"Certain",2018-09-02,9,2018
"425","Humpback Whale","Megaptera novaeangliae",58780,3,34.257824,-119.81324,"Certain",2018-09-02,9,2018
"426","Humpback Whale","Megaptera novaeangliae",57412,2,34.171793,-119.89243,"Certain",2018-09-03,9,2018
"427","Humpback Whale","Megaptera novaeangliae",57413,2,34.185497,-119.879637,"Certain",2018-09-03,9,2018
"428","Humpback Whale","Megaptera novaeangliae",57415,3,34.166764,-119.710788,"Certain",2018-09-03,9,2018
"429","Humpback Whale","Megaptera novaeangliae",58770,1,34.30632,-119.752931,"Certain",2018-09-04,9,2018
"430","Humpback Whale","Megaptera novaeangliae",58768,1,34.313006,-119.752738,"Certain",2018-09-04,9,2018
"431","Humpback Whale","Megaptera novaeangliae",58772,2,34.324681,-119.756636,"Certain",2018-09-04,9,2018
"432","Humpback Whale","Megaptera novaeangliae",58769,1,34.318446,-119.785253,"Certain",2018-09-04,9,2018
"433","Humpback Whale","Megaptera novaeangliae",58761,1,34.222965,-119.817746,"Certain",2018-09-04,9,2018
"434","Humpback Whale","Megaptera novaeangliae",58775,1,34.222571,-119.81984,"Certain",2018-09-04,9,2018
"435","Humpback Whale","Megaptera novaeangliae",58764,1,34.225888,-119.826797,"Certain",2018-09-04,9,2018
"436","Humpback Whale","Megaptera novaeangliae",58766,1,34.217319,-119.835971,"Certain",2018-09-04,9,2018
"437","Humpback Whale","Megaptera novaeangliae",57496,1,34.328939,-119.815669,"Certain",2018-09-05,9,2018
"438","Humpback Whale","Megaptera novaeangliae",57555,2,34.093078,-120.035387,"Certain",2018-09-06,9,2018
"439","Humpback Whale","Megaptera novaeangliae",57592,3,34.079672,-120.054528,"Certain",2018-09-07,9,2018
"440","Humpback Whale","Megaptera novaeangliae",57618,2,34.104736,-120.094173,"Certain",2018-09-08,9,2018
"441","Humpback Whale","Megaptera novaeangliae",57673,1,34.127978,-120.068497,"Certain",2018-09-09,9,2018
