"","vernacularName","scientificName","OccurenceID","individualCount","app_used","lat","lon","occurenceStatus","date","month","year"
"10727","Fin Whale","Balaenoptera physalus","60705",1,"whale_alert",33.809644,-118.455268,NA,2019-03-30,3,2019
"10728","Gray Whale","Eschrichtius robustus","60711",1,"whale_alert",37.861686,-122.472365,NA,2019-03-31,3,2019
"10729","Gray Whale","Eschrichtius robustus","60718",1,"whale_alert",34.162639,-119.238823,NA,2019-04-01,4,2019
"10730","Humpback Whale","Megaptera novaeangliae","60719",1,"whale_alert",58.17,-134.17,NA,2019-03-31,3,2019
"10731","Killer Whale","Orcinus orca","60720",5,"whale_alert",58.29611,-134.4056,NA,2019-03-31,3,2019
"10732","Humpback Whale","Megaptera novaeangliae","60721",6,"whale_alert",34.005759,-119.266319,NA,2019-04-01,4,2019
"10733","Humpback Whale","Megaptera novaeangliae","60722",3,"whale_alert",33.99169,-119.248029,NA,2019-04-01,4,2019
"10734","Killer Whale","Orcinus orca","60728",2,"whale_alert",58.73326,-136.119,NA,2019-03-30,3,2019
"10735","Minke Whale","Balaenoptera acutorostrata","60731",1,"whale_alert",34.35309,-119.833064,NA,2019-04-01,4,2019
"10736","Humpback Whale","Megaptera novaeangliae","60732",1,"whale_alert",34.348894,-119.817639,NA,2019-04-01,4,2019
"10737","Right Whale","Eubalaena","60737",2,"whale_alert",42.005456,-70.197437,NA,2019-04-02,4,2019
"10738","Humpback Whale","Megaptera novaeangliae","60744",4,"whale_alert",33.963772,-119.353667,NA,2019-04-03,4,2019
"10739","Humpback Whale","Megaptera novaeangliae","60745",1,"whale_alert",55.106782,-131.157839,NA,2019-04-04,4,2019
"10740","Humpback Whale","Megaptera novaeangliae","60746",1,"whale_alert",55.089182,-131.143055,NA,2019-04-04,4,2019
"10741","Humpback Whale","Megaptera novaeangliae","60748",2,"whale_alert",34.112632,-119.174519,NA,2019-04-04,4,2019
"10742","Humpback Whale","Megaptera novaeangliae","60749",1,"whale_alert",34.077656,-119.168804,NA,2019-04-04,4,2019
"10743","Humpback Whale","Megaptera novaeangliae","60750",2,"whale_alert",34.048538,-119.154976,NA,2019-04-04,4,2019
"10744","Humpback Whale","Megaptera novaeangliae","60751",3,"whale_alert",34.052387,-119.174238,NA,2019-04-04,4,2019
"10745","Gray Whale","Eschrichtius robustus","60753",2,"whale_alert",37.882099,-122.433998,NA,2019-04-04,4,2019
"10746","Humpback Whale","Megaptera novaeangliae","60769",1,"whale_alert",34.43312,-121.77686,NA,2019-04-05,4,2019
"10747","Gray Whale","Eschrichtius robustus","60770",1,"whale_alert",34.268902,-119.300003,NA,2019-04-06,4,2019
"10748","Humpback Whale","Megaptera novaeangliae","60773",7,"whale_alert",36.80682,-121.856843,NA,2019-04-06,4,2019
"10749","Humpback Whale","Megaptera novaeangliae","60774",2,"whale_alert",34.073504,-119.274435,NA,2019-04-06,4,2019
"10750","Gray Whale","Eschrichtius robustus","60776",1,"whale_alert",33.442268,-117.690381,NA,2019-04-06,4,2019
"10751","Humpback Whale","Megaptera novaeangliae","60778",3,"whale_alert",33.973596,-119.396677,NA,2019-04-06,4,2019
"10752","Killer Whale (Orca)","Orcinus orca","60795",3,"whale_alert",48.85607,-123.61845,NA,2019-04-07,4,2019
"10753","Sei Whale","Balaenoptera borealis","60799",7,"whale_alert",41.178766,-71.410405,NA,2019-04-07,4,2019
"10754","Fin Whale","Balaenoptera physalus","60800",1,"whale_alert",42.415729,-70.695903,NA,2019-04-07,4,2019
"10755","Fin Whale","Balaenoptera physalus","60801",1,"whale_alert",42.250999,-70.414001,NA,2019-04-07,4,2019
"10756","Humpback Whale","Megaptera novaeangliae","60823",2,"whale_alert",58.654338,-135.070641,NA,2018-05-31,5,2018
"10757","Humpback Whale","Megaptera novaeangliae","60825",1,"whale_alert",57.5779,-135.407196,NA,2019-04-09,4,2019
"10758","Humpback Whale","Megaptera novaeangliae","60827",2,"whale_alert",53.29305,-142.13464,NA,2019-04-10,4,2019
"10759","Humpback Whale","Megaptera novaeangliae","60829",1,"whale_alert",56.91,-134.028,NA,2019-04-10,4,2019
"10760","Fin Whale","Balaenoptera physalus","60831",1,"whale_alert",42.021838,-70.236725,NA,2019-04-12,4,2019
"10761","Humpback Whale","Megaptera novaeangliae","60833",1,"whale_alert",42.404584,-70.743607,NA,2019-04-12,4,2019
"10762","Humpback Whale","Megaptera novaeangliae","60836",3,"whale_alert",36.736836,-121.914837,NA,2019-04-13,4,2019
"10763","Humpback Whale","Megaptera novaeangliae","60840",4,"whale_alert",36.794501,-121.818484,NA,2019-04-13,4,2019
"10764","Gray Whale","Eschrichtius robustus","60844",3,"whale_alert",34.132738,-119.194071,NA,2019-04-13,4,2019
"10765","Humpback Whale","Megaptera novaeangliae","60862",5,"whale_alert",34.210596,-119.557466,NA,2019-04-15,4,2019
"10766","Humpback Whale","Megaptera novaeangliae","60864",3,"whale_alert",34.215796,-119.549001,NA,2019-04-15,4,2019
"10767","Humpback Whale","Megaptera novaeangliae","60865",1,"whale_alert",55.323784,-131.609303,NA,2019-04-16,4,2019
"10768","Humpback Whale","Megaptera novaeangliae","60866",1,"whale_alert",57.541698,-135.498993,NA,2019-04-15,4,2019
"10769","Humpback Whale","Megaptera novaeangliae","60868",1,"whale_alert",57.5462,-135.494452,NA,2019-04-15,4,2019
"10770","Humpback Whale","Megaptera novaeangliae","60869",1,"whale_alert",48.928976,-122.784246,NA,2019-04-16,4,2019
"10771","Humpback Whale","Megaptera novaeangliae","60870",1,"whale_alert",58.23,-134.966995,NA,2019-04-16,4,2019
"10772","Humpback Whale","Megaptera novaeangliae","60871",1,"whale_alert",58.4076,-134.89353,NA,2019-04-16,4,2019
"10773","Right Whale","Eubalaena","60872",7,"whale_alert",42.182152,-70.300247,NA,2019-04-12,4,2019
"10774","Humpback Whale","Megaptera novaeangliae","60877",4,"whale_alert",60.70201,-151.67066,NA,2019-04-16,4,2019
"10775","Humpback Whale","Megaptera novaeangliae","60881",1,"whale_alert",32.322024,-64.789781,NA,2019-04-17,4,2019
"10776","Killer Whale (Orca)","Orcinus orca","60885",3,"whale_alert",34.15799,-119.94946,NA,2019-04-17,4,2019
"10777","Right Whale","Eubalaena","60887",5,"whale_alert",42.179829,-70.318329,NA,2019-04-17,4,2019
"10778","Right Whale","Eubalaena","60889",2,"whale_alert",42.271701,-70.636419,NA,2019-04-17,4,2019
"10779","Right Whale","Eubalaena","60888",1,"whale_alert",42.18375,-70.286034,NA,2019-04-17,4,2019
"10780","Right Whale","Eubalaena","60890",2,"whale_alert",42.224281,-70.253899,NA,2019-04-17,4,2019
"10781","Humpback Whale","Megaptera novaeangliae","60891",8,"whale_alert",42.207802,-70.182198,NA,2019-04-18,4,2019
"10782","Gray Whale","Eschrichtius robustus","60894",2,"whale_alert",37.848024,-122.397469,NA,2019-04-18,4,2019
"10783","Humpback Whale","Megaptera novaeangliae","60924",3,"whale_alert",34.224068,-119.771255,NA,2019-04-19,4,2019
"10784","Humpback Whale","Megaptera novaeangliae","60925",3,"whale_alert",34.226701,-119.770546,NA,2019-04-19,4,2019
"10785","Humpback Whale","Megaptera novaeangliae","60927",1,"whale_alert",34.160351,-119.279331,NA,2019-04-19,4,2019
"10786","Gray Whale","Eschrichtius robustus","60928",1,"whale_alert",34.152085,-119.275182,NA,2019-04-19,4,2019
"10787","Humpback Whale","Megaptera novaeangliae","60930",2,"whale_alert",36.811481,-121.846416,NA,2019-04-19,4,2019
"10788","Humpback Whale","Megaptera novaeangliae","60931",1,"whale_alert",34.159071,-119.434664,NA,2019-04-19,4,2019
"10789","Humpback Whale","Megaptera novaeangliae","60932",1,"whale_alert",34.113478,-119.399267,NA,2019-04-19,4,2019
"10790","Gray Whale","Eschrichtius robustus","60933",2,"whale_alert",34.150119,-119.234937,NA,2019-04-19,4,2019
"10791","Gray Whale","Eschrichtius robustus","60934",4,"whale_alert",34.146886,-119.309309,NA,2019-04-19,4,2019
"10792","Fin Whale","Balaenoptera physalus","60940",2,"whale_alert",34.139099,-119.409162,NA,2019-04-19,4,2019
"10793","Killer Whale (Orca)","Orcinus orca","60942",1,"whale_alert",12.38952,116.10876,NA,2019-04-19,4,2019
"10794","Humpback Whale","Megaptera novaeangliae","60944",2,"whale_alert",34.206374,-119.480877,NA,2019-04-20,4,2019
"10795","Killer Whale (Orca)","Orcinus orca","60956",1,"whale_alert",58.17608,-134.14422,NA,2019-04-13,4,2019
"10796","Humpback Whale","Megaptera novaeangliae","60957",1,"whale_alert",34.344179,-119.743789,NA,2019-04-21,4,2019
"10797","Humpback Whale","Megaptera novaeangliae","60967",3,"whale_alert",58.12257,-135.46917,NA,2019-04-22,4,2019
"10798","Humpback Whale","Megaptera novaeangliae","60971",1,"whale_alert",34.302599,-119.66617,NA,2019-04-23,4,2019
"10799","Humpback Whale","Megaptera novaeangliae","60973",1,"whale_alert",34.153886,-119.609108,NA,2019-04-23,4,2019
"10800","Fin Whale","Balaenoptera physalus","60974",1,"whale_alert",34.326419,-119.443236,NA,2019-04-23,4,2019
"10801","Right Whale","Eubalaena","60980",1,"whale_alert",42.32044,-70.87264,NA,2019-04-24,4,2019
"10802","Humpback Whale","Megaptera novaeangliae","60981",2,"whale_alert",34.354287,-119.840585,NA,2019-04-24,4,2019
"10803","Humpback Whale","Megaptera novaeangliae","60982",3,"whale_alert",34.35627,-119.832365,NA,2019-04-24,4,2019
"10804","Humpback Whale","Megaptera novaeangliae","60983",5,"whale_alert",58.41262,-134.93762,NA,2019-04-24,4,2019
"10805","Humpback Whale","Megaptera novaeangliae","60984",2,"whale_alert",34.353448,-119.808375,NA,2019-04-24,4,2019
"10806","Humpback Whale","Megaptera novaeangliae","60985",2,"whale_alert",34.360756,-119.756988,NA,2019-04-24,4,2019
"10807","Humpback Whale","Megaptera novaeangliae","60986",2,"whale_alert",34.360516,-119.756498,NA,2019-04-24,4,2019
"10808","Sei Whale","Balaenoptera borealis","60988",3,"whale_alert",42.290662,-70.172389,NA,2019-04-24,4,2019
"10809","Gray Whale","Eschrichtius robustus","60989",2,"whale_alert",34.408335,-119.784755,NA,2019-04-24,4,2019
"10810","Gray Whale","Eschrichtius robustus","60990",2,"whale_alert",34.410213,-119.813895,NA,2019-04-24,4,2019
"10811","Blue Whale","Balaenoptera musculus","60991",1,"whale_alert",34.025525,-119.445007,NA,2019-04-24,4,2019
"10812","Humpback Whale","Megaptera novaeangliae","60992",3,"whale_alert",34.369773,-119.820441,NA,2019-04-24,4,2019
"10813","Humpback Whale","Megaptera novaeangliae","60993",3,"whale_alert",34.372343,-119.800575,NA,2019-04-24,4,2019
"10814","Humpback Whale","Megaptera novaeangliae","61001",2,"whale_alert",55.23647,-131.92871,NA,2019-04-25,4,2019
"10815","Fin Whale","Balaenoptera physalus","61017",1,"whale_alert",34.00586,-119.105553,NA,2019-04-27,4,2019
"10816","Humpback Whale","Megaptera novaeangliae","61018",2,"whale_alert",34.063443,-119.323538,NA,2019-04-26,4,2019
"10817","Fin Whale","Balaenoptera physalus","61020",2,"whale_alert",34.092462,-119.265547,NA,2019-04-29,4,2019
"10818","Humpback Whale","Megaptera novaeangliae","61022",4,"whale_alert",36.80073,-121.863563,NA,2019-04-27,4,2019
"10819","Humpback Whale","Megaptera novaeangliae","61033",6,"whale_alert",46.184529,-124.286134,NA,2019-04-30,4,2019
"10820","Humpback Whale","Megaptera novaeangliae","61034",2,"whale_alert",46.218476,-124.134231,NA,2019-04-30,4,2019
"10821","Gray Whale","Eschrichtius robustus","61035",1,"whale_alert",37.853024,-122.468451,NA,2019-04-30,4,2019
"10822","Right Whale","Eubalaena","61043",1,"whale_alert",42.187229,-70.548027,NA,2019-04-30,4,2019
"10823","Right Whale","Eubalaena","61045",1,"whale_alert",42.170979,-70.338898,NA,2019-04-30,4,2019
"10824","Right Whale","Eubalaena","61046",1,"whale_alert",42.194351,-70.238083,NA,2019-04-30,4,2019
"10825","Right Whale","Eubalaena","61051",6,"whale_alert",41.8186,-70.529999,NA,2019-05-01,5,2019
"10826","Humpback Whale","Megaptera novaeangliae","61064",1,"whale_alert",55.41584,-131.76559,NA,2019-04-26,4,2019
"10827","Humpback Whale","Megaptera novaeangliae","61065",1,"whale_alert",55.41584,-131.76559,NA,2019-04-26,4,2019
"10828","Humpback Whale","Megaptera novaeangliae","61066",1,"whale_alert",55.427,-131.853,NA,2019-04-27,4,2019
"10829","Humpback Whale","Megaptera novaeangliae","61068",1,"whale_alert",55.427,-131.853,NA,2019-04-27,4,2019
"10830","Killer Whale (Orca)","Orcinus orca","61070",2,"whale_alert",56.43888,-132.37504,NA,2019-04-29,4,2019
"10831","Killer Whale (Orca)","Orcinus orca","61071",2,"whale_alert",56.43888,-132.37504,NA,2019-04-29,4,2019
"10832","Humpback Whale","Megaptera novaeangliae","61074",4,"whale_alert",57.34089,-133.79983,NA,2019-05-01,5,2019
"10833","Humpback Whale","Megaptera novaeangliae","61075",1,"whale_alert",55.21432,-131.361271,NA,2019-05-02,5,2019
"10834","Humpback Whale","Megaptera novaeangliae","61076",6,"whale_alert",59.84985,-147.97492,NA,2019-05-01,5,2019
"10835","Minke Whale","Balaenoptera acutorostrata","61083",2,"whale_alert",34.287686,-119.687196,NA,2019-05-02,5,2019
"10836","Humpback Whale","Megaptera novaeangliae","61084",2,"whale_alert",34.276204,-119.693052,NA,2019-05-02,5,2019
"10837","Right Whale","Eubalaena","61085",1,"whale_alert",41.818699,-70.523003,NA,2019-05-02,5,2019
"10838","Minke Whale","Balaenoptera acutorostrata","61086",1,"whale_alert",34.304071,-119.700894,NA,2019-05-02,5,2019
"10839","Minke Whale","Balaenoptera acutorostrata","61087",1,"whale_alert",33.99756,-119.416753,NA,2019-05-02,5,2019
"10840","Humpback Whale","Megaptera novaeangliae","61091",2,"whale_alert",58.37113,-136.01563,NA,2019-05-03,5,2019
"10841","Humpback Whale","Megaptera novaeangliae","61092",4,"whale_alert",36.797085,-121.950104,NA,2019-05-03,5,2019
"10842","Blue Whale","Balaenoptera musculus","61095",1,"whale_alert",33.649416,-118.314099,NA,2019-05-03,5,2019
"10843","Humpback Whale","Megaptera novaeangliae","61097",3,"whale_alert",36.730421,-121.868584,NA,2019-05-04,5,2019
"10844","Humpback Whale","Megaptera novaeangliae","61098",2,"whale_alert",34.343761,-119.818738,NA,2019-05-04,5,2019
"10845","Humpback Whale","Megaptera novaeangliae","61124",2,"whale_alert",55.44619,-131.8559,NA,2019-05-05,5,2019
"10846","Humpback Whale","Megaptera novaeangliae","61131",1,"whale_alert",58.442,-135.97477,NA,2019-05-06,5,2019
"10847","Humpback Whale","Megaptera novaeangliae","61133",5,"whale_alert",34.331537,-119.835074,NA,2019-05-06,5,2019
"10848","Humpback Whale","Megaptera novaeangliae","61134",1,"whale_alert",55.33887,-131.66205,NA,2019-05-06,5,2019
"10849","Killer Whale","Orcinus orca","61135",5,"whale_alert",55.30077,-131.5865,NA,2019-05-07,5,2019
"10850","Killer Whale","Orcinus orca","61136",5,"whale_alert",55.30077,-131.5865,NA,2019-05-07,5,2019
"10851","Humpback Whale","Megaptera novaeangliae","61137",1,"whale_alert",55.30077,-131.5865,NA,2019-05-07,5,2019
"10852","Humpback Whale","Megaptera novaeangliae","61140",1,"whale_alert",56.202159,-132.782422,NA,2019-05-06,5,2019
"10853","Gray Whale","Eschrichtius robustus","61139",1,"whale_alert",55.839771,-132.495731,NA,2019-05-06,5,2019
"10854","Humpback Whale","Megaptera novaeangliae","61142",2,"whale_alert",37.789492,-122.529925,NA,2019-05-07,5,2019
"10855","Humpback Whale","Megaptera novaeangliae","61143",3,"whale_alert",58.33005,-136.03485,NA,2019-05-07,5,2019
"10856","Humpback Whale","Megaptera novaeangliae","61144",1,"whale_alert",58.67516,-136.33835,NA,2019-05-06,5,2019
"10857","Humpback Whale","Megaptera novaeangliae","61145",1,"whale_alert",58.63659,-135.92773,NA,2019-05-07,5,2019
"10858","Gray Whale","Eschrichtius robustus","61146",1,"whale_alert",33.472759,-117.720005,NA,2019-05-07,5,2019
"10859","Humpback Whale","Megaptera novaeangliae","61151",1,"whale_alert",34.099949,-119.523256,NA,2019-05-07,5,2019
"10860","Humpback Whale","Megaptera novaeangliae","61152",1,"whale_alert",58.49839,-134.903885,NA,2019-05-07,5,2019
"10861","Humpback Whale","Megaptera novaeangliae","61331",1,"whale_alert",58.44738,-136.02936,NA,2019-05-08,5,2019
"10862","Humpback Whale","Megaptera novaeangliae","61332",1,"whale_alert",56.03439,-134.29278,NA,2019-05-07,5,2019
"10863","Humpback Whale","Megaptera novaeangliae","61333",3,"whale_alert",56.81133,-135.61114,NA,2019-05-07,5,2019
"10864","Minke Whale","Balaenoptera acutorostrata","61337",1,"whale_alert",58.36892,-135.4722,NA,2019-05-08,5,2019
"10865","Humpback Whale","Megaptera novaeangliae","61338",1,"whale_alert",58.12751,-135.48921,NA,2019-05-09,5,2019
"10866","Humpback Whale","Megaptera novaeangliae","61340",1,"whale_alert",51.3881,-128.2016,NA,2019-05-09,5,2019
"10867","Humpback Whale","Megaptera novaeangliae","61344",3,"whale_alert",34.051847,-119.536514,NA,2019-05-09,5,2019
"10868","Humpback Whale","Megaptera novaeangliae","61345",3,"whale_alert",57.86514,-134.89158,NA,2019-05-09,5,2019
"10869","Humpback Whale","Megaptera novaeangliae","61353",2,"whale_alert",51.32005,-129.38924,NA,2019-05-09,5,2019
"10870","Humpback Whale","Megaptera novaeangliae","61354",2,"whale_alert",51.50506,-129.83968,NA,2019-05-09,5,2019
"10871","Humpback Whale","Megaptera novaeangliae","61356",1,"whale_alert",57.4627,-134.68425,NA,2019-05-09,5,2019
"10872","Humpback Whale","Megaptera novaeangliae","61357",4,"whale_alert",52.24772,-131.83095,NA,2019-05-10,5,2019
"10873","Humpback Whale","Megaptera novaeangliae","61358",1,"whale_alert",58.21524,-135.04136,NA,2019-05-10,5,2019
"10874","Humpback Whale","Megaptera novaeangliae","61359",1,"whale_alert",58.529214,-134.828695,NA,2019-05-10,5,2019
"10875","Humpback Whale","Megaptera novaeangliae","61361",1,"whale_alert",54.63531,-132.78015,NA,2019-05-10,5,2019
"10876","Humpback Whale","Megaptera novaeangliae","61362",2,"whale_alert",54.52707,-132.7417,NA,2019-05-10,5,2019
"10877","Humpback Whale","Megaptera novaeangliae","61363",1,"whale_alert",55.78006,-134.34296,NA,2019-05-10,5,2019
"10878","Humpback Whale","Megaptera novaeangliae","61364",1,"whale_alert",48.051452,-122.623513,NA,2019-05-10,5,2019
"10879","Humpback Whale","Megaptera novaeangliae","61365",1,"whale_alert",55.93575,-134.43085,NA,2019-05-10,5,2019
"10880","Humpback Whale","Megaptera novaeangliae","61366",4,"whale_alert",55.91113,-134.45282,NA,2019-05-10,5,2019
"10881","Humpback Whale","Megaptera novaeangliae","61368",6,"whale_alert",36.31902,-122.063355,NA,2019-05-10,5,2019
"10882","Gray Whale","Eschrichtius robustus","61369",1,"whale_alert",36.313521,-122.066222,NA,2019-05-10,5,2019
"10883","Humpback Whale","Megaptera novaeangliae","61371",3,"whale_alert",57.62653,-133.74993,NA,2019-05-10,5,2019
"10884","Humpback Whale","Megaptera novaeangliae","61379",1,"whale_alert",57.917397,-134.850838,NA,2019-05-10,5,2019
"10885","Humpback Whale","Megaptera novaeangliae","61382",1,"whale_alert",58.363837,-136.010963,NA,2019-05-10,5,2019
"10886","Humpback Whale","Megaptera novaeangliae","61389",1,"whale_alert",58.342196,-136.027379,NA,2019-05-10,5,2019
"10887","Killer Whale (Orca)","Orcinus orca","61391",2,"whale_alert",49.21423,-123.67601,NA,2019-05-10,5,2019
"10888","Humpback Whale","Megaptera novaeangliae","61392",2,"whale_alert",58.37424,-135.95644,NA,2019-05-10,5,2019
"10889","Humpback Whale","Megaptera novaeangliae","61393",3,"whale_alert",58.43588,-135.46082,NA,2019-05-10,5,2019
"10890","Humpback Whale","Megaptera novaeangliae","61394",3,"whale_alert",58.32933,-136.14746,NA,2019-05-10,5,2019
"10891","Humpback Whale","Megaptera novaeangliae","61395",1,"whale_alert",56.75,-134.5,NA,2019-05-10,5,2019
"10892","Humpback Whale","Megaptera novaeangliae","61397",1,"whale_alert",56.36998,-133.662491,NA,2019-05-11,5,2019
"10893","Humpback Whale","Megaptera novaeangliae","61398",1,"whale_alert",56.39682,-132.58789,NA,2019-05-11,5,2019
"10894","Blue Whale","Balaenoptera musculus","61401",1,"whale_alert",34.112186,-119.428559,NA,2019-05-11,5,2019
"10895","Humpback Whale","Megaptera novaeangliae","61412",1,"whale_alert",59.24686,-135.40813,NA,2019-05-12,5,2019
