OccurenceID,EventDate,scientificName,vernacularName,individualCount,DecimalLatitude,DecimalLongitude,app_used,collectionID,occurenceStatus,basisOfRecord,scientificNameID,footprintWKT,geom,in_ocean,PK_UID,featurecla,scalerank,min_zoom,geom:1,in_channel
21633,2015-09-01 20:37:13+00:00,Megaptera novaeangliae,Humpback Whale,2,34.238433,-119.766806,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.766806 34.238433),,1,1,Ocean,0,0,,1
21526,2015-09-01 20:41:50+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.208537,-119.760586,spotter_pro,4643,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.760586 34.208537),,1,1,Ocean,0,0,,1
21628,2015-09-01 20:43:07+00:00,Delphinus capensis,Common Long-Beaked Dolphin,40,34.229595,-119.766717,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.766717 34.229595),,1,1,Ocean,0,0,,1
21637,2015-09-01 22:12:56+00:00,Megaptera novaeangliae,Humpback Whale,2,34.186039,-119.675077,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.675077 34.186039),,1,1,Ocean,0,0,,1
21630,2015-09-01 22:13:22+00:00,Delphinus capensis,Common Long-Beaked Dolphin,600,34.186211,-119.674705,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.674705 34.186211),,1,1,Ocean,0,0,,1
21639,2015-09-01 23:13:20+00:00,Megaptera novaeangliae,Humpback Whale,2,34.158397,-119.413462,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.413462 34.158397),,1,1,Ocean,0,0,,1
21629,2015-09-01 23:14:42+00:00,Delphinus capensis,Common Long-Beaked Dolphin,500,34.155402,-119.410594,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.410594 34.155402),,1,1,Ocean,0,0,,1
21634,2015-09-01 23:20:14+00:00,Megaptera novaeangliae,Humpback Whale,1,34.151054,-119.403164,spotter_pro,4645,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.403164 34.151054),,1,1,Ocean,0,0,,1
21916,2015-09-02 17:55:16+00:00,Megaptera novaeangliae,Humpback Whale,1,34.243976,-119.771193,spotter_pro,4707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.771193 34.243976),,1,1,Ocean,0,0,,1
21917,2015-09-02 17:56:19+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.245275,-119.772286,spotter_pro,4707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.772286 34.245275),,1,1,Ocean,0,0,,1
21918,2015-09-02 17:56:55+00:00,Megaptera novaeangliae,Humpback Whale,1,34.245993,-119.773024,spotter_pro,4707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.773024 34.245993),,1,1,Ocean,0,0,,1
21919,2015-09-02 18:07:46+00:00,Megaptera novaeangliae,Humpback Whale,1,34.2531,-119.776326,spotter_pro,4707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.776326 34.2531),,1,1,Ocean,0,0,,1
21920,2015-09-02 18:20:54+00:00,Megaptera novaeangliae,Humpback Whale,1,34.249473,-119.762198,spotter_pro,4707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.762198 34.249473),,1,1,Ocean,0,0,,1
21921,2015-09-02 18:35:56+00:00,Megaptera novaeangliae,Humpback Whale,3,34.240899,-119.768491,spotter_pro,4707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.768491 34.240899),,1,1,Ocean,0,0,,1
21922,2015-09-02 19:06:31+00:00,Balaenoptera musculus,Blue Whale,3,34.124757,-119.809192,spotter_pro,4707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.809192 34.124757),,1,1,Ocean,0,0,,1
21923,2015-09-02 20:45:18+00:00,Megaptera novaeangliae,Humpback Whale,1,34.206982,-119.845016,spotter_pro,4707,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.845016 34.206982),,1,1,Ocean,0,0,,1
21997,2015-09-03 17:09:27+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.123166,-119.466065,spotter_pro,4724,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.466065 34.123166),,1,1,Ocean,0,0,,1
21998,2015-09-03 17:13:55+00:00,Megaptera novaeangliae,Humpback Whale,1,34.118668,-119.472412,spotter_pro,4724,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.472412 34.118668),,1,1,Ocean,0,0,,1
21996,2015-09-03 17:33:56+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,6,34.083193,-119.511243,spotter_pro,4724,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.511243 34.083193),,1,1,Ocean,0,0,,1
21961,2015-09-03 17:46:10+00:00,Megaptera novaeangliae,Humpback Whale,4,34.260246,-119.747164,spotter_pro,4722,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.747164 34.260246),,1,1,Ocean,0,0,,1
21962,2015-09-03 18:07:35+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.249884,-119.787225,spotter_pro,4722,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.787225 34.249884),,1,1,Ocean,0,0,,1
21963,2015-09-03 18:54:04+00:00,Megaptera novaeangliae,Humpback Whale,12,34.21123,-119.877857,spotter_pro,4722,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.877857 34.21123),,1,1,Ocean,0,0,,1
21965,2015-09-03 18:54:35+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1000,34.211105,-119.878497,spotter_pro,4722,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.878497 34.211105),,1,1,Ocean,0,0,,1
21964,2015-09-03 20:31:17+00:00,Megaptera novaeangliae,Humpback Whale,2,34.142248,-119.810498,spotter_pro,4722,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.810498 34.142248),,1,1,Ocean,0,0,,1
21960,2015-09-03 20:31:42+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.142803,-119.810536,spotter_pro,4722,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.810536 34.142803),,1,1,Ocean,0,0,,1
22000,2015-09-03 23:19:33+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.10135,-119.482101,spotter_pro,4725,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.482101 34.10135),,1,1,Ocean,0,0,,1
21999,2015-09-03 23:33:28+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,12,34.139162,-119.42293,spotter_pro,4725,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.42293 34.139162),,1,1,Ocean,0,0,,1
22108,2015-09-04 17:54:36+00:00,Delphinus capensis,Common Long-Beaked Dolphin,75,34.290666,-119.751873,spotter_pro,4738,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.751873 34.290666),,1,1,Ocean,0,0,,1
22111,2015-09-04 18:05:21+00:00,Megaptera novaeangliae,Humpback Whale,5,34.289833,-119.765323,spotter_pro,4738,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.765323 34.289833),,1,1,Ocean,0,0,,1
22107,2015-09-04 20:37:25+00:00,Megaptera novaeangliae,Humpback Whale,1,34.06952,-119.814228,spotter_pro,4738,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.814228 34.06952),,1,1,Ocean,0,0,,1
22109,2015-09-04 21:14:01+00:00,Megaptera novaeangliae,Humpback Whale,1,34.283385,-119.735546,spotter_pro,4738,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.735546 34.283385),,1,1,Ocean,0,0,,1
22110,2015-09-04 21:31:33+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,30,34.324769,-119.720898,spotter_pro,4738,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.720898 34.324769),,1,1,Ocean,0,0,,1
22128,2015-09-05 17:28:25+00:00,Delphinus delphis,Common Short-Beaked Dolphin,100,34.357825,-119.699602,spotter_pro,4745,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.699602 34.357825),,1,1,Ocean,0,0,,1
22126,2015-09-05 17:51:16+00:00,Delphinus capensis,Common Long-Beaked Dolphin,1,34.33514,-119.69819,spotter_pro,4745,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.69819 34.33514),,1,1,Ocean,0,0,,1
22129,2015-09-05 18:08:31+00:00,Megaptera novaeangliae,Humpback Whale,2,34.288408,-119.715038,spotter_pro,4745,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.715038 34.288408),,1,1,Ocean,0,0,,1
22131,2015-09-05 19:34:04+00:00,Megaptera novaeangliae,Humpback Whale,2,34.214541,-119.778591,spotter_pro,4745,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.778591 34.214541),,1,1,Ocean,0,0,,1
22125,2015-09-05 19:37:48+00:00,Delphinus capensis,Common Long-Beaked Dolphin,200,34.217973,-119.772181,spotter_pro,4745,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.772181 34.217973),,1,1,Ocean,0,0,,1
22130,2015-09-05 20:08:31+00:00,Megaptera novaeangliae,Humpback Whale,3,34.201403,-119.749099,spotter_pro,4745,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.749099 34.201403),,1,1,Ocean,0,0,,1
22185,2015-09-06 17:41:54+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.320778,-119.74337,spotter_pro,4757,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.74337 34.320778),,1,1,Ocean,0,0,,1
22184,2015-09-06 18:08:49+00:00,Megaptera novaeangliae,Humpback Whale,1,34.294653,-119.796062,spotter_pro,4757,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.796062 34.294653),,1,1,Ocean,0,0,,1
22183,2015-09-06 18:55:48+00:00,Megaptera novaeangliae,Humpback Whale,2,34.216483,-119.821026,spotter_pro,4757,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.821026 34.216483),,1,1,Ocean,0,0,,1
22182,2015-09-06 19:57:09+00:00,Balaenoptera musculus,Blue Whale,1,34.116758,-119.845066,spotter_pro,4757,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.845066 34.116758),,1,1,Ocean,0,0,,1
22186,2015-09-06 20:47:38+00:00,Megaptera novaeangliae,Humpback Whale,1,34.192196,-119.794596,spotter_pro,4757,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.794596 34.192196),,1,1,Ocean,0,0,,1
22395,2015-09-07 17:59:21+00:00,Delphinus capensis,Common Long-Beaked Dolphin,88,34.264387,-119.854716,spotter_pro,4772,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.854716 34.264387),,1,1,Ocean,0,0,,1
22396,2015-09-07 18:25:03+00:00,Balaenoptera acutorostrata,Minke Whale,1,34.234803,-119.812909,spotter_pro,4772,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.812909 34.234803),,1,1,Ocean,0,0,,1
22394,2015-09-07 19:05:53+00:00,Delphinus delphis,Common Short-Beaked Dolphin,1500,34.118448,-119.82733,spotter_pro,4772,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.82733 34.118448),,1,1,Ocean,0,0,,1
22398,2015-09-07 19:34:28+00:00,Megaptera novaeangliae,Humpback Whale,2,34.132516,-119.88378,spotter_pro,4772,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.88378 34.132516),,1,1,Ocean,0,0,,1
22392,2015-09-07 20:17:50+00:00,Megaptera novaeangliae,Humpback Whale,1,34.149151,-119.922494,spotter_pro,4772,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.922494 34.149151),,1,1,Ocean,0,0,,1
22393,2015-09-07 20:19:44+00:00,Megaptera novaeangliae,Humpback Whale,3,34.150485,-119.920715,spotter_pro,4772,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.920715 34.150485),,1,1,Ocean,0,0,,1
22397,2015-09-07 21:17:13+00:00,Delphinus capensis,Common Long-Beaked Dolphin,300,34.304899,-119.733369,spotter_pro,4772,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.733369 34.304899),,1,1,Ocean,0,0,,1
22419,2015-09-08 17:46:26+00:00,Delphinus delphis,Common Short-Beaked Dolphin,200,34.270205,-119.633704,spotter_pro,4779,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137094,POINT (-119.633704 34.270205),,1,1,Ocean,0,0,,1
22418,2015-09-08 17:52:56+00:00,Megaptera novaeangliae,Humpback Whale,8,34.266343,-119.637586,spotter_pro,4779,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.637586 34.266343),,1,1,Ocean,0,0,,1
23540,2015-09-09 17:03:20+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.19761,-119.342158,spotter_pro,4805,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.342158 34.19761),,1,1,Ocean,0,0,,1
24976,2015-09-09 17:28:32+00:00,Megaptera novaeangliae,Humpback Whale,2,34.106766,-119.518243,spotter_pro,5199,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.518243 34.106766),,1,1,Ocean,0,0,,1
23541,2015-09-09 17:40:08+00:00,Balaenoptera musculus,Blue Whale,1,34.102987,-119.517273,spotter_pro,4805,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.517273 34.102987),,1,1,Ocean,0,0,,1
23555,2015-09-09 17:47:03+00:00,Megaptera novaeangliae,Humpback Whale,2,34.288442,-119.735679,spotter_pro,4807,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.735679 34.288442),,1,1,Ocean,0,0,,1
23549,2015-09-09 18:04:27+00:00,Megaptera novaeangliae,Humpback Whale,2,34.283123,-119.749268,spotter_pro,4807,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.749268 34.283123),,1,1,Ocean,0,0,,1
23554,2015-09-09 18:05:35+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.28426,-119.749117,spotter_pro,4807,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.749117 34.28426),,1,1,Ocean,0,0,,1
23552,2015-09-09 18:13:14+00:00,Megaptera novaeangliae,Humpback Whale,1,34.292972,-119.756266,spotter_pro,4807,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.756266 34.292972),,1,1,Ocean,0,0,,1
23550,2015-09-09 18:16:02+00:00,Megaptera novaeangliae,Humpback Whale,1,34.294688,-119.759562,spotter_pro,4807,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.759562 34.294688),,1,1,Ocean,0,0,,1
23543,2015-09-09 18:16:53+00:00,Megaptera novaeangliae,Humpback Whale,1,34.098662,-119.493465,spotter_pro,4805,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.493465 34.098662),,1,1,Ocean,0,0,,1
23547,2015-09-09 18:30:11+00:00,Balaenoptera musculus,Blue Whale,1,34.102908,-119.494447,spotter_pro,4805,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.494447 34.102908),,1,1,Ocean,0,0,,1
23553,2015-09-09 18:36:41+00:00,Megaptera novaeangliae,Humpback Whale,2,34.29984,-119.780616,spotter_pro,4807,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.780616 34.29984),,1,1,Ocean,0,0,,1
23544,2015-09-09 18:39:12+00:00,Balaenoptera musculus,Blue Whale,1,34.100919,-119.501933,spotter_pro,4805,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.501933 34.100919),,1,1,Ocean,0,0,,1
23551,2015-09-09 20:58:20+00:00,Megaptera novaeangliae,Humpback Whale,3,34.321351,-119.810966,spotter_pro,4807,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.810966 34.321351),,1,1,Ocean,0,0,,1
23546,2015-09-09 21:32:52+00:00,Grampus griseus,Risso's Dolphin,10,33.974785,-119.450346,spotter_pro,4805,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137098,POINT (-119.450346 33.974785),,1,1,Ocean,0,0,,1
23542,2015-09-09 21:36:18+00:00,Balaenoptera acutorostrata,Bottlenose Dolphin,10,33.972309,-119.451752,spotter_pro,4805,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137087,POINT (-119.451752 33.972309),,1,1,Ocean,0,0,,1
23545,2015-09-09 22:27:44+00:00,Megaptera novaeangliae,Humpback Whale,1,34.072126,-119.402953,spotter_pro,4805,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.402953 34.072126),,1,1,Ocean,0,0,,1
23678,2015-09-11 16:57:38+00:00,Megaptera novaeangliae,Humpback,1,34.29557795,-120.2027877,whale_alert,4816,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.2027877 34.29557795),,1,1,Ocean,0,0,,1
23685,2015-09-11 17:00:54+00:00,Megaptera novaeangliae,Humpback,4,34.29442523,-120.2095191,whale_alert,4818,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.2095191 34.29442523),,1,1,Ocean,0,0,,1
23702,2015-09-11 17:41:42+00:00,Megaptera novaeangliae,Humpback Whale,1,34.318518,-119.743583,spotter_pro,4826,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.743583 34.318518),,1,1,Ocean,0,0,,1
23703,2015-09-11 17:46:36+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.306086,-119.744027,spotter_pro,4826,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.744027 34.306086),,1,1,Ocean,0,0,,1
23704,2015-09-11 17:50:28+00:00,Megaptera novaeangliae,Humpback Whale,1,34.304917,-119.740356,spotter_pro,4826,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.740356 34.304917),,1,1,Ocean,0,0,,1
23687,2015-09-11 18:47:08+00:00,Megaptera novaeangliae,Humpback,9,34.26733699,-120.2150144,whale_alert,4820,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.2150144 34.26733699),,1,1,Ocean,0,0,,1
23705,2015-09-11 18:47:41+00:00,Megaptera novaeangliae,Humpback Whale,5,34.293205,-119.72067,spotter_pro,4826,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.72067 34.293205),,1,1,Ocean,0,0,,1
23688,2015-09-11 18:52:08+00:00,Megaptera novaeangliae,Humpback,2,34.25748147,-120.176068,whale_alert,4821,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.176068 34.25748147),,1,1,Ocean,0,0,,1
23689,2015-09-11 18:55:18+00:00,Megaptera novaeangliae,Humpback,1,34.22054927,-120.1272527,whale_alert,4822,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-120.1272527 34.22054927),,1,1,Ocean,0,0,,1
23786,2015-09-11 19:04:22+00:00,Balaenoptera musculus,Blue Whale,1,34.13539626,-119.8738744,whale_alert,4835,,HumanObservation,urn:lsid:marinespecies.org:taxname:137090,POINT (-119.8738744 34.13539626),,1,1,Ocean,0,0,,1
23787,2015-09-11 19:06:30+00:00,Megaptera novaeangliae,Humpback,2,34.1378524,-119.8465003,whale_alert,4836,,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.8465003 34.1378524),,1,1,Ocean,0,0,,1
23706,2015-09-11 21:09:32+00:00,Megaptera novaeangliae,Humpback Whale,1,34.2994,-119.742864,spotter_pro,4826,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.742864 34.2994),,1,1,Ocean,0,0,,1
23707,2015-09-11 21:18:27+00:00,Delphinus capensis,Common Long-Beaked Dolphin,20,34.321456,-119.73317,spotter_pro,4826,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.73317 34.321456),,1,1,Ocean,0,0,,1
23830,2015-09-12 17:43:38+00:00,Delphinus capensis,Common Long-Beaked Dolphin,7,34.287998,-119.716549,spotter_pro,4851,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.716549 34.287998),,1,1,Ocean,0,0,,1
23831,2015-09-12 17:55:36+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.279953,-119.730079,spotter_pro,4851,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.730079 34.279953),,1,1,Ocean,0,0,,1
23832,2015-09-12 18:00:31+00:00,Megaptera novaeangliae,Humpback Whale,3,34.27539,-119.730651,spotter_pro,4851,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.730651 34.27539),,1,1,Ocean,0,0,,1
23833,2015-09-12 18:52:13+00:00,Megaptera novaeangliae,Humpback Whale,1,34.296209,-119.765304,spotter_pro,4851,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.765304 34.296209),,1,1,Ocean,0,0,,1
23834,2015-09-12 18:56:59+00:00,Delphinus capensis,Common Long-Beaked Dolphin,50,34.303648,-119.76903,spotter_pro,4851,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.76903 34.303648),,1,1,Ocean,0,0,,1
23835,2015-09-12 18:59:14+00:00,Megaptera novaeangliae,Humpback Whale,3,34.306182,-119.769466,spotter_pro,4851,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.769466 34.306182),,1,1,Ocean,0,0,,1
23828,2015-09-12 19:56:51+00:00,Delphinus capensis,Common Long-Beaked Dolphin,100,34.322631,-119.768389,spotter_pro,4851,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.768389 34.322631),,1,1,Ocean,0,0,,1
23829,2015-09-12 20:03:38+00:00,Delphinus capensis,Common Long-Beaked Dolphin,400,34.318276,-119.760792,spotter_pro,4851,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:383816,POINT (-119.760792 34.318276),,1,1,Ocean,0,0,,1
23793,2015-09-12 22:15:02+00:00,Megaptera novaeangliae,Humpback Whale,1,34.204793,-119.642775,spotter_pro,4840,Certain,HumanObservation,urn:lsid:marinespecies.org:taxname:137092,POINT (-119.642775 34.204793),,1,1,Ocean,0,0,,1
